sigmoid_k,max_leverage,base_position,inertia,crisis_vix,fed_block_weight,restrictive_threshold,pivot_relief,base_floor,score,discarded,recent_6m_calmar,recent_6m_maxdd,recent_6m_annret,recent_6m_excess_ret,recent_6m_dd_excess,recent_1y_calmar,recent_1y_maxdd,recent_1y_annret,recent_1y_excess_ret,recent_1y_dd_excess,full_pre_cutoff_calmar,full_pre_cutoff_maxdd,full_pre_cutoff_annret,full_pre_cutoff_excess_ret,full_pre_cutoff_dd_excess
1.1,1.3,0.5,0.05,38.0,0.35,0.4,0.8,0.3,-inf,recent_1y 跑输 ETF -5.09pp 超过容忍带 -5.0pp,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.91,-0.188,0.1707,-0.05089152542372877,-0.05925274725274726,0.73,-0.18789999999999998,0.1374,-2.137980991735538,-0.12335827814569542
1.1,1.3,0.5,0.05,38.0,0.3,0.5,0.6,0.3,-inf,recent_1y 跑输 ETF -5.57pp 超过容忍带 -5.0pp,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.9,-0.1852,0.16579999999999998,-0.055691525423728905,-0.06205274725274726,0.73,-0.1852,0.1358,-2.194180991735538,-0.1260582781456954
1.1,1.3,0.5,0.05,38.0,0.35,0.4,0.8,0.5,-inf,recent_1y 跑输 ETF -5.09pp 超过容忍带 -5.0pp,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.91,-0.188,0.1707,-0.05089152542372877,-0.05925274725274726,0.72,-0.18789999999999998,0.1356,-2.201080991735538,-0.12335827814569542
1.1,1.3,0.5,0.05,38.0,0.35,0.4,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2284 超过绝对阈值 0.2,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.92,-0.19690000000000002,0.1819,-0.03979152542372888,-0.05035274725274724,0.64,-0.2284,0.14550000000000002,-1.845280991735538,-0.08285827814569541
1.1,1.3,0.5,0.05,38.0,0.35,0.5,0.6,0.3,-inf,recent_1y 跑输 ETF -5.09pp 超过容忍带 -5.0pp,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.91,-0.188,0.1707,-0.05089152542372877,-0.05925274725274726,0.73,-0.188,0.1374,-2.1393809917355378,-0.1232582781456954
1.1,1.3,0.5,0.05,38.0,0.35,0.5,0.6,0.5,-inf,recent_1y 跑输 ETF -5.09pp 超过容忍带 -5.0pp,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.91,-0.188,0.1707,-0.05089152542372877,-0.05925274725274726,0.72,-0.18789999999999998,0.1355,-2.202480991735538,-0.12335827814569542
1.1,1.3,0.5,0.05,38.0,0.35,0.5,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2284 超过绝对阈值 0.2,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.92,-0.19690000000000002,0.1819,-0.03979152542372888,-0.05035274725274724,0.64,-0.2284,0.14550000000000002,-1.8469809917355375,-0.08285827814569541
1.1,1.3,0.5,0.05,38.0,0.35,0.5,0.8,0.3,-inf,recent_1y 跑输 ETF -5.09pp 超过容忍带 -5.0pp,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.91,-0.188,0.1707,-0.05089152542372877,-0.05925274725274726,0.73,-0.188,0.1374,-2.139480991735538,-0.1232582781456954
1.1,1.3,0.5,0.05,38.0,0.3,0.5,0.6,0.5,-inf,recent_1y 跑输 ETF -5.57pp 超过容忍带 -5.0pp,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.9,-0.1852,0.16579999999999998,-0.055691525423728905,-0.06205274725274726,0.71,-0.1877,0.1336,-2.267480991735538,-0.1235582781456954
1.1,1.3,0.5,0.05,38.0,0.3,0.4,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2287 超过绝对阈值 0.2,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.92,-0.1957,0.17920000000000003,-0.042391525423728815,-0.05155274725274725,0.63,-0.22870000000000001,0.145,-1.863580991735538,-0.08255827814569539
1.1,1.3,0.5,0.05,38.0,0.35,0.5,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2284 超过绝对阈值 0.2,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.92,-0.19690000000000002,0.1819,-0.03979152542372888,-0.05035274725274724,0.64,-0.2284,0.14550000000000002,-1.8469809917355375,-0.08285827814569541
1.1,1.3,0.5,0.05,38.0,0.25,0.5,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2289 超过绝对阈值 0.2,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.92,-0.19260000000000002,0.1777,-0.04389152542372887,-0.05465274725274724,0.63,-0.2289,0.1448,-1.8720809917355377,-0.08235827814569541
1.1,1.3,0.5,0.05,38.0,0.25,0.4,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2289 超过绝对阈值 0.2,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.92,-0.19260000000000002,0.1777,-0.04389152542372887,-0.05465274725274724,0.63,-0.2289,0.1445,-1.885280991735538,-0.08235827814569541
1.1,1.3,0.5,0.05,38.0,0.25,0.4,0.8,0.3,-inf,recent_1y 跑输 ETF -5.75pp 超过容忍带 -5.0pp,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.9,-0.1821,0.16399999999999998,-0.05749152542372893,-0.06515274725274725,0.74,-0.182,0.13449999999999998,-2.2365809917355377,-0.1292582781456954
1.1,1.3,0.5,0.05,38.0,0.25,0.4,0.8,0.5,-inf,recent_1y 跑输 ETF -5.75pp 超过容忍带 -5.0pp,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.9,-0.1821,0.16399999999999998,-0.05749152542372893,-0.06515274725274725,0.71,-0.188,0.1326,-2.302780991735538,-0.1232582781456954
1.1,1.3,0.5,0.05,38.0,0.25,0.4,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2289 超过绝对阈值 0.2,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.92,-0.19260000000000002,0.1777,-0.04389152542372887,-0.05465274725274724,0.63,-0.2289,0.1445,-1.885280991735538,-0.08235827814569541
1.1,1.3,0.5,0.05,38.0,0.25,0.5,0.6,0.3,-inf,recent_1y 跑输 ETF -5.75pp 超过容忍带 -5.0pp,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.9,-0.1821,0.16399999999999998,-0.05749152542372893,-0.06515274725274725,0.74,-0.182,0.1349,-2.223780991735538,-0.1292582781456954
1.1,1.3,0.5,0.05,38.0,0.25,0.5,0.6,0.5,-inf,recent_1y 跑输 ETF -5.75pp 超过容忍带 -5.0pp,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.9,-0.1821,0.16399999999999998,-0.05749152542372893,-0.06515274725274725,0.71,-0.188,0.1329,-2.290580991735538,-0.1232582781456954
1.1,1.3,0.5,0.05,38.0,0.25,0.5,0.8,0.3,-inf,recent_1y 跑输 ETF -5.75pp 超过容忍带 -5.0pp,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.9,-0.1821,0.16399999999999998,-0.05749152542372893,-0.06515274725274725,0.74,-0.182,0.1349,-2.223880991735538,-0.1292582781456954
1.1,1.3,0.5,0.05,38.0,0.3,0.4,0.8,0.5,-inf,recent_1y 跑输 ETF -5.57pp 超过容忍带 -5.0pp,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.9,-0.1852,0.16579999999999998,-0.055691525423728905,-0.06205274725274726,0.71,-0.1877,0.1333,-2.2788809917355377,-0.1235582781456954
1.1,1.3,0.5,0.05,38.0,0.25,0.5,0.8,0.5,-inf,recent_1y 跑输 ETF -5.75pp 超过容忍带 -5.0pp,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.9,-0.1821,0.16399999999999998,-0.05749152542372893,-0.06515274725274725,0.71,-0.188,0.1329,-2.290580991735538,-0.1232582781456954
1.1,1.3,0.5,0.05,38.0,0.25,0.5,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2289 超过绝对阈值 0.2,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.92,-0.19260000000000002,0.1777,-0.04389152542372887,-0.05465274725274724,0.63,-0.2289,0.1448,-1.8720809917355377,-0.08235827814569541
1.1,1.3,0.5,0.05,38.0,0.3,0.4,0.6,0.3,-inf,recent_1y 跑输 ETF -5.57pp 超过容忍带 -5.0pp,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.9,-0.1852,0.16579999999999998,-0.055691525423728905,-0.06205274725274726,0.73,-0.1852,0.1354,-2.205480991735538,-0.1260582781456954
1.1,1.3,0.5,0.05,38.0,0.3,0.4,0.6,0.5,-inf,recent_1y 跑输 ETF -5.57pp 超过容忍带 -5.0pp,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.9,-0.1852,0.16579999999999998,-0.055691525423728905,-0.06205274725274726,0.71,-0.1877,0.1333,-2.2788809917355377,-0.1235582781456954
1.1,1.3,0.5,0.05,38.0,0.3,0.4,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2287 超过绝对阈值 0.2,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.92,-0.1957,0.17920000000000003,-0.042391525423728815,-0.05155274725274725,0.63,-0.22870000000000001,0.145,-1.863580991735538,-0.08255827814569539
1.1,1.3,0.5,0.05,38.0,0.3,0.4,0.8,0.3,-inf,recent_1y 跑输 ETF -5.57pp 超过容忍带 -5.0pp,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.9,-0.1852,0.16579999999999998,-0.055691525423728905,-0.06205274725274726,0.73,-0.1852,0.1354,-2.205580991735538,-0.1260582781456954
1.1,1.3,0.5,0.05,38.0,0.35,0.5,0.8,0.5,-inf,recent_1y 跑输 ETF -5.09pp 超过容忍带 -5.0pp,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.91,-0.188,0.1707,-0.05089152542372877,-0.05925274725274726,0.72,-0.18789999999999998,0.1355,-2.202480991735538,-0.12335827814569542
1.1,1.3,0.5,0.05,40.0,0.25,0.4,0.6,0.3,-inf,recent_1y 跑输 ETF -5.75pp 超过容忍带 -5.0pp,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.9,-0.1821,0.16399999999999998,-0.05749152542372893,-0.06515274725274725,0.74,-0.182,0.1352,-2.213280991735538,-0.1292582781456954
1.1,1.3,0.5,0.05,38.0,0.25,0.4,0.6,0.3,-inf,recent_1y 跑输 ETF -5.75pp 超过容忍带 -5.0pp,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.9,-0.1821,0.16399999999999998,-0.05749152542372893,-0.06515274725274725,0.74,-0.182,0.13449999999999998,-2.236480991735538,-0.1292582781456954
1.1,1.3,0.5,0.05,40.0,0.35,0.4,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2284 超过绝对阈值 0.2,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.92,-0.19690000000000002,0.1819,-0.03979152542372888,-0.05035274725274724,0.64,-0.2284,0.14550000000000002,-1.845280991735538,-0.08285827814569541
1.1,1.3,0.5,0.05,40.0,0.3,0.5,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2287 超过绝对阈值 0.2,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.92,-0.1957,0.17920000000000003,-0.042391525423728815,-0.05155274725274725,0.64,-0.22870000000000001,0.1454,-1.8508809917355382,-0.08255827814569539
1.1,1.3,0.5,0.05,40.0,0.3,0.5,0.8,0.3,-inf,recent_1y 跑输 ETF -5.57pp 超过容忍带 -5.0pp,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.9,-0.1852,0.16579999999999998,-0.055691525423728905,-0.06205274725274726,0.74,-0.18530000000000002,0.1365,-2.170080991735538,-0.12595827814569538
1.1,1.3,0.5,0.05,40.0,0.3,0.5,0.8,0.5,-inf,recent_1y 跑输 ETF -5.57pp 超过容忍带 -5.0pp,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.9,-0.1852,0.16579999999999998,-0.055691525423728905,-0.06205274725274726,0.71,-0.1877,0.1336,-2.267480991735538,-0.1235582781456954
1.1,1.3,0.5,0.05,40.0,0.3,0.5,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2287 超过绝对阈值 0.2,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.92,-0.1957,0.17920000000000003,-0.042391525423728815,-0.05155274725274725,0.64,-0.22870000000000001,0.1454,-1.8508809917355382,-0.08255827814569539
1.1,1.3,0.5,0.05,40.0,0.35,0.4,0.6,0.3,-inf,recent_1y 跑输 ETF -5.09pp 超过容忍带 -5.0pp,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.91,-0.188,0.1707,-0.05089152542372877,-0.05925274725274726,0.73,-0.188,0.1381,-2.113780991735538,-0.1232582781456954
1.1,1.3,0.5,0.05,40.0,0.35,0.4,0.6,0.5,-inf,recent_1y 跑输 ETF -5.09pp 超过容忍带 -5.0pp,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.91,-0.188,0.1707,-0.05089152542372877,-0.05925274725274726,0.72,-0.18789999999999998,0.1356,-2.201080991735538,-0.12335827814569542
1.1,1.3,0.5,0.05,40.0,0.35,0.4,0.8,0.3,-inf,recent_1y 跑输 ETF -5.09pp 超过容忍带 -5.0pp,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.91,-0.188,0.1707,-0.05089152542372877,-0.05925274725274726,0.73,-0.188,0.1381,-2.113880991735538,-0.1232582781456954
1.1,1.3,0.5,0.05,40.0,0.3,0.5,0.6,0.3,-inf,recent_1y 跑输 ETF -5.57pp 超过容忍带 -5.0pp,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.9,-0.1852,0.16579999999999998,-0.055691525423728905,-0.06205274725274726,0.74,-0.18530000000000002,0.1365,-2.169980991735538,-0.12595827814569538
1.1,1.3,0.5,0.05,40.0,0.35,0.4,0.8,0.5,-inf,recent_1y 跑输 ETF -5.09pp 超过容忍带 -5.0pp,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.91,-0.188,0.1707,-0.05089152542372877,-0.05925274725274726,0.72,-0.18789999999999998,0.1356,-2.201080991735538,-0.12335827814569542
1.1,1.3,0.5,0.05,40.0,0.35,0.4,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2284 超过绝对阈值 0.2,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.92,-0.19690000000000002,0.1819,-0.03979152542372888,-0.05035274725274724,0.64,-0.2284,0.14550000000000002,-1.845280991735538,-0.08285827814569541
1.1,1.3,0.5,0.05,40.0,0.35,0.5,0.6,0.3,-inf,recent_1y 跑输 ETF -5.09pp 超过容忍带 -5.0pp,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.91,-0.188,0.1707,-0.05089152542372877,-0.05925274725274726,0.73,-0.188,0.138,-2.115780991735538,-0.1232582781456954
1.1,1.3,0.5,0.05,40.0,0.35,0.5,0.6,0.5,-inf,recent_1y 跑输 ETF -5.09pp 超过容忍带 -5.0pp,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.91,-0.188,0.1707,-0.05089152542372877,-0.05925274725274726,0.72,-0.18789999999999998,0.1355,-2.202480991735538,-0.12335827814569542
1.1,1.3,0.5,0.05,40.0,0.35,0.5,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2284 超过绝对阈值 0.2,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.92,-0.19690000000000002,0.1819,-0.03979152542372888,-0.05035274725274724,0.64,-0.2284,0.14550000000000002,-1.8469809917355375,-0.08285827814569541
1.1,1.3,0.5,0.05,40.0,0.35,0.5,0.8,0.3,-inf,recent_1y 跑输 ETF -5.09pp 超过容忍带 -5.0pp,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.91,-0.188,0.1707,-0.05089152542372877,-0.05925274725274726,0.73,-0.188,0.138,-2.115880991735538,-0.1232582781456954
1.1,1.3,0.5,0.05,40.0,0.3,0.5,0.6,0.5,-inf,recent_1y 跑输 ETF -5.57pp 超过容忍带 -5.0pp,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.9,-0.1852,0.16579999999999998,-0.055691525423728905,-0.06205274725274726,0.71,-0.1877,0.1336,-2.267480991735538,-0.1235582781456954
1.1,1.3,0.5,0.05,40.0,0.3,0.4,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2287 超过绝对阈值 0.2,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.92,-0.1957,0.17920000000000003,-0.042391525423728815,-0.05155274725274725,0.63,-0.22870000000000001,0.145,-1.863580991735538,-0.08255827814569539
1.1,1.3,0.5,0.05,40.0,0.25,0.4,0.6,0.5,-inf,recent_1y 跑输 ETF -5.75pp 超过容忍带 -5.0pp,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.9,-0.1821,0.16399999999999998,-0.05749152542372893,-0.06515274725274725,0.71,-0.188,0.1326,-2.302780991735538,-0.1232582781456954
1.1,1.3,0.5,0.05,40.0,0.25,0.5,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2289 超过绝对阈值 0.2,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.92,-0.19260000000000002,0.1777,-0.04389152542372887,-0.05465274725274724,0.63,-0.2289,0.1448,-1.8720809917355377,-0.08235827814569541
1.1,1.3,0.5,0.05,40.0,0.25,0.4,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2289 超过绝对阈值 0.2,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.92,-0.19260000000000002,0.1777,-0.04389152542372887,-0.05465274725274724,0.63,-0.2289,0.1445,-1.885280991735538,-0.08235827814569541
1.1,1.3,0.5,0.05,40.0,0.25,0.4,0.8,0.3,-inf,recent_1y 跑输 ETF -5.75pp 超过容忍带 -5.0pp,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.9,-0.1821,0.16399999999999998,-0.05749152542372893,-0.06515274725274725,0.74,-0.182,0.1352,-2.213380991735538,-0.1292582781456954
1.1,1.3,0.5,0.05,40.0,0.25,0.4,0.8,0.5,-inf,recent_1y 跑输 ETF -5.75pp 超过容忍带 -5.0pp,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.9,-0.1821,0.16399999999999998,-0.05749152542372893,-0.06515274725274725,0.71,-0.188,0.1326,-2.302780991735538,-0.1232582781456954
1.1,1.3,0.5,0.05,40.0,0.25,0.4,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2289 超过绝对阈值 0.2,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.92,-0.19260000000000002,0.1777,-0.04389152542372887,-0.05465274725274724,0.63,-0.2289,0.1445,-1.885280991735538,-0.08235827814569541
1.1,1.3,0.5,0.05,40.0,0.25,0.5,0.6,0.3,-inf,recent_1y 跑输 ETF -5.75pp 超过容忍带 -5.0pp,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.9,-0.1821,0.16399999999999998,-0.05749152542372893,-0.06515274725274725,0.75,-0.182,0.1356,-2.200480991735538,-0.1292582781456954
1.1,1.3,0.5,0.05,40.0,0.25,0.5,0.6,0.5,-inf,recent_1y 跑输 ETF -5.75pp 超过容忍带 -5.0pp,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.9,-0.1821,0.16399999999999998,-0.05749152542372893,-0.06515274725274725,0.71,-0.188,0.1329,-2.290580991735538,-0.1232582781456954
1.1,1.3,0.5,0.05,40.0,0.25,0.5,0.8,0.3,-inf,recent_1y 跑输 ETF -5.75pp 超过容忍带 -5.0pp,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.9,-0.1821,0.16399999999999998,-0.05749152542372893,-0.06515274725274725,0.75,-0.182,0.1356,-2.200580991735538,-0.1292582781456954
1.1,1.3,0.5,0.05,40.0,0.3,0.4,0.8,0.5,-inf,recent_1y 跑输 ETF -5.57pp 超过容忍带 -5.0pp,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.9,-0.1852,0.16579999999999998,-0.055691525423728905,-0.06205274725274726,0.71,-0.1877,0.1333,-2.2788809917355377,-0.1235582781456954
1.1,1.3,0.5,0.05,40.0,0.25,0.5,0.8,0.5,-inf,recent_1y 跑输 ETF -5.75pp 超过容忍带 -5.0pp,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.9,-0.1821,0.16399999999999998,-0.05749152542372893,-0.06515274725274725,0.71,-0.188,0.1329,-2.290580991735538,-0.1232582781456954
1.1,1.3,0.5,0.05,40.0,0.25,0.5,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2289 超过绝对阈值 0.2,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.92,-0.19260000000000002,0.1777,-0.04389152542372887,-0.05465274725274724,0.63,-0.2289,0.1448,-1.8720809917355377,-0.08235827814569541
1.1,1.3,0.5,0.05,40.0,0.3,0.4,0.6,0.3,-inf,recent_1y 跑输 ETF -5.57pp 超过容忍带 -5.0pp,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.9,-0.1852,0.16579999999999998,-0.055691525423728905,-0.06205274725274726,0.73,-0.1852,0.1361,-2.181980991735538,-0.1260582781456954
1.1,1.3,0.5,0.05,40.0,0.3,0.4,0.6,0.5,-inf,recent_1y 跑输 ETF -5.57pp 超过容忍带 -5.0pp,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.9,-0.1852,0.16579999999999998,-0.055691525423728905,-0.06205274725274726,0.71,-0.1877,0.1333,-2.2788809917355377,-0.1235582781456954
1.1,1.3,0.5,0.05,40.0,0.3,0.4,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2287 超过绝对阈值 0.2,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.92,-0.1957,0.17920000000000003,-0.042391525423728815,-0.05155274725274725,0.63,-0.22870000000000001,0.145,-1.863580991735538,-0.08255827814569539
1.1,1.3,0.5,0.05,40.0,0.3,0.4,0.8,0.3,-inf,recent_1y 跑输 ETF -5.57pp 超过容忍带 -5.0pp,6.52,-0.0602,0.3925,-0.03914599156118137,-0.010698041863605824,0.9,-0.1852,0.16579999999999998,-0.055691525423728905,-0.06205274725274726,0.73,-0.1852,0.1361,-2.181980991735538,-0.1260582781456954
1.1,1.3,0.5,0.05,38.0,0.25,0.4,0.6,0.5,-inf,recent_1y 跑输 ETF -5.75pp 超过容忍带 -5.0pp,6.51,-0.0599,0.3901,-0.04004599156118149,-0.010998041863605819,0.9,-0.1821,0.16399999999999998,-0.05749152542372893,-0.06515274725274725,0.71,-0.188,0.1326,-2.302780991735538,-0.1232582781456954
1.1,1.3,0.45,0.05,40.0,0.35,0.5,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2299 超过绝对阈值 0.2,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.9,-0.1997,0.1804,-0.041291525423728936,-0.047552747252747274,0.64,-0.2299,0.1462,-1.8209809917355377,-0.0813582781456954
1.1,1.3,0.5,0.05,40.0,0.35,0.5,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2284 超过绝对阈值 0.2,6.53,-0.0605,0.3948,-0.03814599156118148,-0.010398041863605822,0.92,-0.19690000000000002,0.1819,-0.03979152542372888,-0.05035274725274724,0.64,-0.2284,0.14550000000000002,-1.8469809917355375,-0.08285827814569541
1.1,1.3,0.45,0.05,38.0,0.35,0.4,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2299 超过绝对阈值 0.2,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.9,-0.1997,0.1804,-0.041291525423728936,-0.047552747252747274,0.64,-0.2299,0.1462,-1.8192809917355381,-0.0813582781456954
1.1,1.3,0.45,0.05,38.0,0.3,0.5,0.6,0.7,-inf,full_pre_cutoff maxDD=-0.2302 超过绝对阈值 0.2,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.91,-0.1981,0.1807,-0.04099152542372875,-0.049152747252747264,0.63,-0.2302,0.146,-1.8266809917355378,-0.08105827814569541
1.1,1.3,0.45,0.05,38.0,0.3,0.5,0.8,0.3,-inf,recent_1y 跑输 ETF -5.26pp 超过容忍带 -5.0pp,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.89,-0.1893,0.1689,-0.0525915254237288,-0.057952747252747266,0.73,-0.1892,0.1388,-2.0892809917355377,-0.12205827814569539
1.1,1.3,0.45,0.05,38.0,0.3,0.5,0.8,0.5,-inf,recent_1y 跑输 ETF -5.26pp 超过容忍带 -5.0pp,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.89,-0.1893,0.1689,-0.0525915254237288,-0.057952747252747266,0.72,-0.1893,0.1369,-2.156880991735538,-0.1219582781456954
1.1,1.3,0.45,0.05,38.0,0.3,0.5,0.8,0.7,-inf,full_pre_cutoff maxDD=-0.2302 超过绝对阈值 0.2,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.91,-0.1981,0.1807,-0.04099152542372875,-0.049152747252747264,0.63,-0.2302,0.146,-1.8266809917355378,-0.08105827814569541
1.1,1.3,0.45,0.05,38.0,0.35,0.4,0.6,0.3,-inf,recent_1y 跑输 ETF -5.06pp 超过容忍带 -5.0pp,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.89,-0.1924,0.1709,-0.0505915254237288,-0.054852747252747275,0.73,-0.1924,0.14029999999999998,-2.037380991735538,-0.11885827814569541
1.1,1.3,0.45,0.05,38.0,0.35,0.4,0.6,0.5,-inf,recent_1y 跑输 ETF -5.06pp 超过容忍带 -5.0pp,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.89,-0.1924,0.1709,-0.0505915254237288,-0.054852747252747275,0.72,-0.1924,0.1382,-2.108680991735538,-0.11885827814569541
1.1,1.3,0.45,0.05,38.0,0.35,0.4,0.8,0.3,-inf,recent_1y 跑输 ETF -5.06pp 超过容忍带 -5.0pp,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.89,-0.1924,0.1709,-0.0505915254237288,-0.054852747252747275,0.73,-0.1924,0.14029999999999998,-2.037480991735538,-0.11885827814569541
1.1,1.3,0.45,0.05,38.0,0.3,0.5,0.6,0.3,-inf,recent_1y 跑输 ETF -5.26pp 超过容忍带 -5.0pp,6.54,-0.061200000000000004,0.4007,-0.0357459915611813,-0.009698041863605816,0.89,-0.1893,0.1689,-0.0525915254237288,-0.057952747252747266,0.73,-0.1892,0.1388,-2.0892809917355377,-0.12205827814569539
1.1,1.3,0.45,0.05,38.0,0.35,0.4,0.8,0.5,-inf,recent_1y 跑输 ETF -5.06pp 超过容忍带 -5.0pp,6.55,-0.061500000000000006,0.4031,-0.03474599156118141,-0.009398041863605815,0.89,-0.1924,0.1709,-0.0505915254237288,-0.054852747252747275,0.72,-0.1924,0.1382,-2.108680991735538,-0.11885827814569541
