date,pe_median,pe_mean,pe_median_q10y
2019-05-26,29.88,45.2,
2019-05-27,30.85,46.33,
2019-05-28,30.98,46.37,
2019-05-29,31.15,46.38,
2019-05-30,31.13,46.19,
2019-06-02,31.07,46.16,
2019-06-03,30.69,46.03,
2019-06-04,30.2,45.61,
2019-06-05,30.22,45.62,
2019-06-09,29.48,44.66,
2019-06-10,29.86,45.12,
2019-06-11,30.91,46.11,
2019-06-12,30.72,45.97,
2019-06-13,30.76,46.21,
2019-06-16,30.15,45.19,
2019-06-17,30.2,45.47,
2019-06-18,30.23,45.44,
2019-06-19,30.73,45.95,
2019-06-20,31.39,46.64,
2019-06-23,31.72,47.04,
2019-06-24,31.79,47.18,
2019-06-25,31.42,46.87,
2019-06-26,31.59,46.85,
2019-06-27,31.9,47.16,
2019-06-30,31.41,46.6,
2019-07-01,32.32,47.59,
2019-07-02,32.3,47.57,
2019-07-03,31.97,46.99,
2019-07-04,31.92,46.88,
2019-07-07,31.98,46.92,
2019-07-08,31.0,45.85,
2019-07-09,31.09,45.78,
2019-07-10,30.87,45.5,
2019-07-11,30.83,45.63,
2019-07-14,30.98,45.77,
2019-07-15,31.35,46.0,
2019-07-16,31.37,46.1,
2019-07-17,31.29,46.08,
2019-07-18,30.73,45.3,
2019-07-21,30.87,45.63,
2019-07-22,30.15,44.93,
2019-07-23,30.59,45.44,
2019-07-24,30.95,46.01,
2019-07-25,31.0,45.97,
2019-07-28,31.09,46.17,
2019-07-29,31.16,46.33,
2019-07-30,31.28,46.49,
2019-07-31,31.03,46.28,
2019-08-01,30.84,45.94,
2019-08-04,30.33,45.54,
2019-08-05,29.85,45.15,
2019-08-06,29.16,44.68,
2019-08-07,29.11,44.69,
2019-08-08,29.45,44.84,
2019-08-11,29.01,44.36,
2019-08-12,29.48,44.51,
2019-08-13,29.41,44.59,
2019-08-14,29.54,44.91,
2019-08-15,29.63,44.96,
2019-08-18,29.7,44.94,
2019-08-19,30.34,45.29,
2019-08-20,30.39,45.15,
2019-08-21,30.43,44.88,
2019-08-22,30.53,44.83,
2019-08-25,30.35,44.83,
2019-08-26,30.06,44.86,
2019-08-27,30.77,45.46,
2019-08-28,30.72,45.25,
2019-08-29,30.72,45.29,
2019-09-01,30.47,44.43,
2019-09-02,31.12,45.17,
2019-09-03,31.09,45.51,
2019-09-04,31.49,45.65,
2019-09-05,31.83,46.02,
2019-09-08,31.94,46.22,
2019-09-09,32.47,47.0,
2019-09-10,32.5,47.21,
2019-09-11,32.44,46.95,
2019-09-15,32.66,47.33,
2019-09-16,32.61,47.51,
2019-09-17,31.93,46.58,
2019-09-18,31.98,46.52,
2019-09-19,32.35,47.11,
2019-09-22,32.45,47.12,
2019-09-23,32.2,46.86,
2019-09-24,32.32,46.97,
2019-09-25,31.65,46.47,
2019-09-26,30.82,45.01,
2019-09-29,31.19,45.27,
2019-10-07,30.95,44.84,
2019-10-08,30.92,44.92,
2019-10-09,31.34,45.39,
2019-10-10,31.7,45.84,
2019-10-13,31.74,45.73,
2019-10-14,32.22,46.47,
2019-10-15,31.89,46.03,
2019-10-16,31.49,45.64,
2019-10-17,31.59,45.67,
2019-10-20,31.15,45.19,
2019-10-21,30.82,45.06,
2019-10-22,31.15,45.53,
2019-10-23,30.95,45.48,
2019-10-24,31.01,45.6,
2019-10-27,31.2,45.87,
2019-10-28,31.79,46.62,
2019-10-29,31.02,45.68,
2019-10-30,30.55,44.89,
2019-10-31,29.96,44.35,
2019-11-03,30.25,44.75,
2019-11-04,30.43,44.92,
2019-11-05,30.36,45.0,
2019-11-06,30.36,45.0,
2019-11-07,30.5,44.95,
2019-11-10,30.52,44.82,
2019-11-11,29.73,43.75,
2019-11-12,29.86,43.99,
2019-11-13,29.65,43.89,
2019-11-14,29.91,44.12,
2019-11-17,29.37,43.63,
2019-11-18,29.65,43.92,
2019-11-19,30.2,44.61,
2019-11-20,29.97,44.4,
2019-11-21,29.8,44.16,
2019-11-24,29.52,43.94,
2019-11-25,29.19,43.38,
2019-11-26,29.22,43.43,
2019-11-27,29.21,43.61,
2019-11-28,29.16,43.52,
2019-11-29,29.34,43.48,
2019-12-02,29.17,43.48,
2019-12-03,29.4,43.49,
2019-12-04,29.51,43.64,
2019-12-05,29.78,44.02,
2019-12-08,29.98,44.25,
2019-12-09,30.0,44.4,
2019-12-10,30.17,44.62,
2019-12-11,30.1,44.47,
2019-12-12,30.13,44.52,
2019-12-15,30.48,45.0,
2019-12-16,30.79,45.69,
2019-12-17,31.25,46.16,
2019-12-18,31.42,46.34,
2019-12-19,31.6,46.5,
2019-12-22,31.42,46.11,
2019-12-23,30.59,45.27,
2019-12-24,31.11,45.84,
2019-12-25,31.28,45.89,
2019-12-26,31.51,46.2,
2019-12-29,31.34,45.92,
2019-12-30,31.47,46.26,
2020-01-01,31.56,46.42,
2020-01-02,32.15,47.17,
2020-01-05,32.46,47.35,
2020-01-06,32.78,47.64,
2020-01-07,33.02,48.04,
2020-01-08,32.69,47.54,
2020-01-09,33.21,48.14,
2020-01-12,33.17,47.98,
2020-01-13,33.58,48.46,
2020-01-14,33.56,48.44,
2020-01-15,33.41,48.25,
2020-01-16,33.15,48.27,
2020-01-19,33.13,48.15,
2020-01-20,33.36,48.5,
2020-01-21,32.98,48.17,
2020-01-22,33.02,48.34,
2020-02-02,31.95,47.17,
2020-02-03,29.2,43.85,
2020-02-04,28.94,43.87,
2020-02-05,29.67,44.94,
2020-02-06,30.41,46.06,
2020-02-09,31.04,46.71,
2020-02-10,31.43,47.13,
2020-02-11,31.1,46.8,
2020-02-12,31.55,47.5,
2020-02-13,31.18,47.16,
2020-02-16,31.12,47.15,
2020-02-17,32.06,48.6,
2020-02-18,32.72,49.42,
2020-02-19,32.47,48.84,
2020-02-20,33.07,49.59,
2020-02-21,33.35,50.05,
2020-02-23,33.35,50.05,
2020-02-24,33.67,50.64,
2020-02-25,34.16,50.77,
2020-02-26,33.35,49.91,
2020-02-27,33.36,50.01,
2020-03-01,32.21,48.71,
2020-03-02,33.36,50.44,
2020-03-03,33.78,50.79,
2020-03-04,33.98,51.12,
2020-03-05,34.57,51.84,
2020-03-08,34.73,51.86,
2020-03-09,33.59,50.12,
2020-03-10,34.0,50.99,
2020-03-11,33.6,50.43,
2020-03-12,32.84,49.52,
2020-03-15,32.56,49.03,
2020-03-16,31.38,47.39,
2020-03-17,31.43,47.44,
2020-03-18,30.95,46.94,
2020-03-19,31.17,47.41,
2020-03-22,31.72,47.94,
2020-03-23,30.51,46.28,
2020-03-24,30.97,47.02,
2020-03-25,31.74,47.94,
2020-03-26,31.66,47.67,
2020-03-27,31.46,47.41,
2020-03-30,30.86,46.47,
2020-03-31,30.71,47.04,
2020-04-01,30.62,46.76,
2020-04-02,31.34,47.47,
2020-04-06,31.13,47.47,
2020-04-07,32.12,48.55,
2020-04-08,32.15,48.69,
2020-04-09,32.55,49.21,
2020-04-12,31.86,48.33,
2020-04-13,31.87,48.23,
2020-04-14,32.36,48.83,
2020-04-15,32.37,49.16,
2020-04-16,32.86,49.52,
2020-04-19,32.58,49.6,
2020-04-20,33.14,50.3,
2020-04-21,32.94,50.4,
2020-04-22,33.54,50.94,
2020-04-23,33.83,51.01,
2020-04-26,33.28,50.21,
2020-04-27,33.63,50.38,
2020-04-28,32.97,49.37,
2020-04-29,33.39,49.24,
2020-05-05,34.48,50.92,
2020-05-06,35.03,51.94,
2020-05-07,35.01,51.95,
2020-05-10,35.53,52.47,
2020-05-11,35.55,52.48,
2020-05-12,35.51,52.42,
2020-05-13,35.83,52.73,
2020-05-14,35.55,52.47,
2020-05-17,35.61,52.72,
2020-05-18,35.52,52.23,
2020-05-19,35.7,52.96,
2020-05-20,35.49,52.42,
2020-05-21,35.17,51.77,
2020-05-24,34.62,51.04,
2020-05-25,34.67,50.67,
2020-05-26,35.47,51.75,
2020-05-27,35.19,51.55,
2020-05-28,34.95,51.19,
2020-05-31,34.87,51.7,
2020-06-01,35.91,53.06,
2020-06-02,36.25,53.09,
2020-06-03,36.25,53.23,
2020-06-04,36.41,53.46,
2020-06-07,36.47,53.39,
2020-06-08,36.43,53.34,
2020-06-09,36.71,53.61,
2020-06-10,36.61,53.51,
2020-06-11,36.36,53.57,
2020-06-14,36.43,53.67,
2020-06-15,36.34,53.84,
2020-06-16,36.81,54.41,
2020-06-17,36.98,54.46,
2020-06-18,37.06,54.34,
2020-06-21,37.38,54.34,
2020-06-22,37.4,54.65,
2020-06-23,37.43,54.52,
2020-06-28,37.48,54.46,
2020-06-29,37.33,54.41,
2020-06-30,37.89,54.95,
2020-07-01,37.78,55.13,
2020-07-02,38.24,55.67,
2020-07-05,38.55,56.15,
2020-07-06,39.8,57.53,
2020-07-07,40.38,58.33,
2020-07-08,40.98,59.1,
2020-07-09,41.91,60.24,
2020-07-12,41.72,60.42,
2020-07-13,43.07,61.74,
2020-07-14,42.95,61.16,
2020-07-15,41.81,60.21,
2020-07-16,39.74,57.75,
2020-07-19,40.07,57.75,
2020-07-20,41.5,59.28,
2020-07-21,41.73,59.74,
2020-07-22,41.67,59.73,
2020-07-23,41.85,59.67,
2020-07-26,40.07,57.74,
2020-07-27,40.22,57.83,
2020-07-28,40.55,58.23,
2020-07-29,41.66,59.41,
2020-07-30,41.45,58.86,
2020-08-02,41.9,59.16,
2020-08-03,42.84,60.72,
2020-08-04,42.59,60.33,
2020-08-05,43.06,60.96,
2020-08-06,43.0,61.05,
2020-08-09,42.38,60.46,
2020-08-10,42.5,60.43,
2020-08-11,41.63,59.25,
2020-08-12,41.33,58.82,
2020-08-13,41.43,58.98,
2020-08-16,41.8,59.4,
2020-08-19,42.16,59.19,
2020-08-20,41.86,59.06,
2020-08-23,42.15,59.08,
2020-08-24,42.05,59.45,
2020-08-25,41.92,59.28,
2020-08-26,40.9,58.1,
2020-08-27,41.3,58.56,
2020-08-30,41.72,58.81,
2020-08-31,41.95,58.41,
2020-09-01,41.76,58.54,
2020-09-02,42.25,58.79,
2020-09-03,41.78,58.49,
2020-09-06,41.53,58.48,
2020-09-07,40.96,57.69,
2020-09-08,40.97,57.95,
2020-09-09,39.99,56.96,
2020-09-10,38.79,54.97,
2020-09-13,39.36,55.78,
2020-09-14,40.04,56.55,
2020-09-15,40.07,56.65,
2020-09-16,39.57,55.97,
2020-09-17,40.0,56.48,
2020-09-20,40.41,56.95,
2020-09-21,40.4,57.07,
2020-09-22,39.74,56.16,
2020-09-23,40.05,56.71,
2020-09-24,39.08,55.52,
2020-09-27,39.06,55.25,
2020-09-28,38.47,54.47,
2020-09-29,38.69,55.01,
2020-10-08,38.44,55.05,
2020-10-11,39.77,56.46,
2020-10-12,40.75,57.81,
2020-10-13,41.01,58.0,
2020-10-14,40.85,57.69,
2020-10-15,40.62,57.39,
2020-10-18,40.53,57.01,
2020-10-19,40.02,56.7,
2020-10-20,40.41,57.25,
2020-10-21,39.79,56.63,
2020-10-22,39.44,56.33,
2020-10-25,38.77,55.22,
2020-10-26,38.84,55.11,
2020-10-27,38.56,54.47,
2020-10-28,39.17,54.53,
2020-10-29,38.98,54.04,
2020-11-01,38.04,52.49,
2020-11-02,38.08,52.21,
2020-11-03,38.72,53.36,
2020-11-04,38.39,53.14,
2020-11-05,39.34,53.8,
2020-11-08,38.85,53.49,
2020-11-09,39.44,54.41,
2020-11-10,39.17,53.93,
2020-11-11,38.78,53.18,
2020-11-12,38.85,53.39,
2020-11-15,38.64,53.47,
2020-11-16,38.84,53.7,
2020-11-17,38.65,53.29,
2020-11-18,38.87,53.45,
2020-11-19,38.82,53.42,
2020-11-22,39.11,53.77,
2020-11-23,39.26,54.02,
2020-11-24,39.19,53.98,
2020-11-25,38.75,53.61,
2020-11-26,38.57,53.4,
2020-11-29,38.48,53.24,
2020-11-30,38.26,53.34,
2020-12-01,38.72,53.74,
2020-12-02,38.84,53.63,
2020-12-03,38.67,53.59,
2020-12-06,38.9,53.75,
2020-12-07,38.38,53.64,
2020-12-08,38.44,53.57,
2020-12-09,37.71,52.65,
2020-12-10,37.57,52.8,
2020-12-13,37.02,52.25,
2020-12-14,37.29,52.38,
2020-12-16,36.56,51.88,
2020-12-17,37.18,52.17,
2020-12-20,36.75,51.74,
2020-12-21,37.11,52.28,
2020-12-22,36.22,51.49,
2020-12-23,36.22,51.65,
2020-12-24,35.69,51.08,
2020-12-27,35.95,51.44,
2020-12-28,35.42,50.91,
2020-12-29,35.59,50.6,
2020-12-30,35.8,50.9,
2021-01-03,36.19,51.67,
2021-01-04,36.78,52.51,
2021-01-05,36.91,52.52,
2021-01-06,36.43,52.02,
2021-01-07,35.29,50.82,
2021-01-08,35.26,50.47,
2021-01-11,34.47,49.54,
2021-01-12,34.75,50.01,
2021-01-13,34.24,49.26,
2021-01-14,34.56,49.51,
2021-01-17,34.97,49.97,
2021-01-18,35.43,50.92,
2021-01-19,35.51,50.83,
2021-01-20,35.55,50.89,
2021-01-21,35.75,51.2,
2021-01-24,35.29,50.97,
2021-01-25,34.64,50.6,
2021-01-26,34.35,50.12,
2021-01-27,34.39,50.03,
2021-01-28,33.75,49.14,
2021-01-31,33.48,48.79,
2021-02-01,33.78,49.21,
2021-02-02,33.99,49.51,
2021-02-03,33.46,48.88,
2021-02-04,32.7,47.89,
2021-02-07,32.48,47.19,
2021-02-08,32.24,47.24,
2021-02-09,32.75,47.93,
2021-02-17,33.18,48.18,
2021-02-18,34.16,48.98,
2021-02-21,34.68,49.65,
2021-02-22,35.03,49.66,
2021-02-23,34.79,49.38,
2021-02-24,34.72,49.17,
2021-02-25,34.12,48.66,
2021-02-28,34.06,48.4,
2021-03-01,34.92,49.48,
2021-03-02,34.54,49.35,
2021-03-03,34.94,49.83,
2021-03-04,34.65,49.24,
2021-03-07,34.9,49.47,
2021-03-08,34.62,48.5,
2021-03-09,33.62,47.74,
2021-03-10,32.99,47.32,
2021-03-11,33.74,48.05,
2021-03-14,33.54,47.81,
2021-03-15,33.48,47.66,
2021-03-16,33.96,48.05,
2021-03-17,34.28,48.23,
2021-03-18,34.22,48.46,
2021-03-21,34.19,48.11,
2021-03-22,34.61,48.81,
2021-03-23,34.21,48.46,
2021-03-24,34.05,48.0,
2021-03-25,33.79,48.13,
2021-03-28,34.18,48.51,
2021-03-29,34.02,48.58,
2021-03-30,33.73,48.29,
2021-03-31,33.58,48.21,
2021-04-01,33.81,48.68,
2021-04-05,33.88,48.84,
2021-04-06,34.16,49.03,
2021-04-07,34.46,49.36,
2021-04-08,34.14,49.1,
2021-04-11,34.11,49.06,
2021-04-12,33.6,48.55,
2021-04-13,33.17,48.04,
2021-04-14,33.58,48.53,
2021-04-15,33.5,48.71,
2021-04-18,33.92,49.26,
2021-04-19,34.43,49.85,
2021-04-20,34.17,49.56,
2021-04-21,34.04,49.49,
2021-04-22,34.08,49.29,
2021-04-25,33.89,48.84,
2021-04-26,33.51,47.91,
2021-04-27,32.72,47.14,
2021-04-28,32.45,46.17,
2021-04-29,31.53,45.15,
2021-05-05,30.65,43.94,
2021-05-06,30.82,43.79,
2021-05-09,30.58,43.51,
2021-05-10,30.46,43.52,
2021-05-11,30.69,43.66,
2021-05-12,30.89,44.01,
2021-05-13,30.77,43.85,
2021-05-16,31.06,44.41,
2021-05-17,30.98,44.19,
2021-05-18,31.23,44.53,
2021-05-19,31.08,44.7,
2021-05-20,31.06,44.46,
2021-05-23,30.89,44.43,
2021-05-24,31.19,44.65,
2021-05-25,31.35,45.1,
2021-05-26,31.54,45.38,
2021-05-27,31.95,45.58,
2021-05-30,31.66,45.7,
2021-05-31,32.19,46.17,
2021-06-01,32.49,46.46,
2021-06-02,32.25,46.12,
2021-06-03,32.26,46.08,
2021-06-06,32.23,46.19,
2021-06-07,32.51,46.53,
2021-06-08,32.44,46.58,
2021-06-09,32.49,46.54,
2021-06-10,32.69,46.83,
2021-06-14,32.47,46.56,
2021-06-15,32.26,46.24,
2021-06-16,31.73,45.67,
2021-06-17,31.81,46.23,
2021-06-20,32.25,46.69,
2021-06-21,32.7,47.25,
2021-06-22,32.95,47.51,
2021-06-23,32.94,47.5,
2021-06-24,32.75,47.32,
2021-06-27,32.85,47.47,
2021-06-28,32.98,47.72,
2021-06-29,32.68,47.26,
2021-06-30,32.87,47.69,
2021-07-01,32.45,47.22,
2021-07-04,32.36,46.91,
2021-07-05,32.75,47.44,
2021-07-06,32.53,47.43,
2021-07-07,32.72,47.92,
2021-07-08,32.39,48.06,
2021-07-11,32.72,48.16,
2021-07-12,33.22,48.79,
2021-07-13,33.34,48.62,
2021-07-14,33.07,48.3,
2021-07-15,32.84,47.95,
2021-07-18,32.78,47.95,
2021-07-19,32.88,48.19,
2021-07-20,32.86,48.24,
2021-07-21,33.28,49.01,
2021-07-22,33.44,49.3,
2021-07-25,32.83,48.63,
2021-07-26,32.43,48.24,
2021-07-27,32.03,47.49,
2021-07-28,31.13,46.52,
2021-07-29,31.9,47.76,
2021-08-01,32.11,48.11,
2021-08-02,32.81,48.55,
2021-08-03,32.78,48.22,
2021-08-04,33.14,48.85,
2021-08-05,32.66,48.72,
2021-08-08,32.78,48.69,
2021-08-09,33.15,49.0,
2021-08-10,33.6,49.13,
2021-08-11,33.71,49.31,
2021-08-12,33.75,49.26,
2021-08-15,33.74,49.03,
2021-08-16,33.76,48.79,
2021-08-17,32.91,47.79,
2021-08-18,33.11,47.88,
2021-08-19,32.66,47.79,
2021-08-22,32.59,47.61,
2021-08-23,33.52,48.7,
2021-08-24,33.76,48.91,
2021-08-25,34.03,48.76,
2021-08-26,33.61,48.26,
2021-08-29,33.6,47.69,
2021-08-30,33.58,48.04,
2021-08-31,33.54,48.25,
2021-09-01,33.29,47.75,
2021-09-02,33.78,47.96,
2021-09-05,33.87,47.82,
2021-09-06,34.28,48.35,
2021-09-07,34.61,48.51,
2021-09-08,34.58,48.66,
2021-09-09,34.31,48.65,
2021-09-12,34.2,48.62,
2021-09-13,34.2,48.76,
2021-09-14,33.99,48.67,
2021-09-15,34.05,48.88,
2021-09-16,33.65,48.21,
2021-09-21,33.74,48.16,
2021-09-22,33.59,48.17,
2021-09-23,33.8,48.3,
2021-09-26,33.31,47.71,
2021-09-27,32.57,46.96,
2021-09-28,32.52,46.98,
2021-09-29,31.65,45.82,
2021-10-07,32.19,46.62,
2021-10-10,32.71,46.96,
2021-10-11,32.53,46.38,
2021-10-12,32.08,45.96,
2021-10-13,32.22,46.36,
2021-10-14,32.53,46.52,
2021-10-17,32.21,46.48,
2021-10-18,32.36,46.78,
2021-10-19,32.49,46.76,
2021-10-20,32.38,46.9,
2021-10-21,32.27,46.53,
2021-10-24,31.96,46.21,
2021-10-25,32.06,46.78,
2021-10-26,32.17,46.75,
2021-10-27,31.91,45.88,
2021-10-28,31.42,45.04,
2021-10-31,32.07,46.17,
2021-11-01,32.98,47.18,
2021-11-02,32.52,46.82,
2021-11-03,32.78,47.15,
2021-11-04,33.33,47.68,
2021-11-07,33.25,47.38,
2021-11-08,33.45,47.39,
2021-11-09,33.85,48.12,
2021-11-10,34.06,48.17,
2021-11-11,34.27,48.34,
2021-11-14,34.75,48.81,
2021-11-15,35.06,48.97,
2021-11-16,34.79,48.58,
2021-11-17,35.27,49.05,
2021-11-18,34.72,48.7,
2021-11-21,35.16,49.08,
2021-11-22,35.42,49.65,
2021-11-23,35.7,49.67,
2021-11-24,35.99,49.97,
2021-11-25,35.92,50.01,
2021-11-28,35.69,50.0,
2021-11-29,35.58,50.14,
2021-11-30,35.75,50.57,
2021-12-01,36.11,50.71,
2021-12-02,35.5,50.02,
2021-12-05,35.66,50.3,
2021-12-06,34.98,49.75,
2021-12-07,34.75,49.01,
2021-12-08,35.3,49.79,
2021-12-09,35.48,49.91,
2021-12-12,35.71,50.09,
2021-12-13,35.86,50.14,
2021-12-14,36.22,50.45,
2021-12-15,36.44,50.34,
2021-12-16,36.61,50.65,
2021-12-19,36.12,50.21,
2021-12-20,35.78,49.55,
2021-12-21,36.28,50.04,
2021-12-22,36.47,50.47,
2021-12-23,36.27,50.11,
2021-12-26,35.81,49.51,
2021-12-27,35.89,49.57,
2021-12-28,36.17,49.93,
2021-12-29,36.11,50.02,
2021-12-30,36.32,50.39,
2022-01-03,36.54,50.73,
2022-01-04,36.8,50.68,
2022-01-05,36.32,49.88,
2022-01-06,36.63,50.06,
2022-01-09,35.89,49.17,
2022-01-10,36.3,49.7,
2022-01-11,36.14,49.4,
2022-01-12,36.62,49.95,
2022-01-13,36.23,49.53,
2022-01-16,36.1,49.54,
2022-01-17,36.68,50.25,
2022-01-18,36.08,49.43,
2022-01-19,36.01,49.37,
2022-01-20,35.12,48.64,
2022-01-23,34.56,48.04,
2022-01-24,34.41,48.05,
2022-01-25,33.06,46.44,
2022-01-26,33.38,46.72,
2022-01-27,32.39,45.5,
2022-02-06,32.91,45.82,
2022-02-07,33.21,46.36,
2022-02-08,33.43,46.41,
2022-02-09,33.92,47.0,
2022-02-10,33.68,46.67,
2022-02-13,32.95,46.08,
2022-02-14,32.92,46.0,
2022-02-15,33.01,46.25,
2022-02-16,33.49,46.68,
2022-02-17,33.38,46.65,
2022-02-20,33.61,46.64,
2022-02-21,33.9,47.13,
2022-02-22,33.37,46.6,
2022-02-23,34.07,47.51,
2022-02-24,33.06,46.81,
2022-02-27,33.46,47.08,
2022-02-28,33.45,47.01,
2022-03-01,33.75,47.37,
2022-03-02,33.71,47.35,
2022-03-03,33.52,46.85,
2022-03-06,33.19,46.55,
2022-03-07,32.63,45.95,
2022-03-08,31.48,44.67,
2022-03-09,30.92,44.39,
2022-03-10,31.62,44.85,
2022-03-13,31.68,44.92,
2022-03-14,30.85,43.85,
2022-03-15,29.28,42.44,
2022-03-16,29.98,43.2,
2022-03-17,30.62,43.97,
2022-03-20,30.93,44.12,
2022-03-21,31.32,44.81,
2022-03-22,31.18,44.47,
2022-03-23,31.39,44.6,
2022-03-24,31.05,44.21,
2022-03-27,30.84,44.08,
2022-03-28,30.66,43.84,
2022-03-29,30.31,43.7,
2022-03-30,30.84,44.33,
2022-03-31,31.0,44.48,
2022-04-05,30.96,44.45,
2022-04-06,31.13,44.65,
2022-04-07,30.47,43.83,
2022-04-10,30.17,43.41,
2022-04-11,29.3,42.62,
2022-04-12,29.83,43.27,
2022-04-13,26.78,39.22,
2022-04-14,29.51,42.66,
2022-04-17,29.03,42.42,
2022-04-18,29.46,42.84,
2022-04-19,29.52,42.97,
2022-04-20,29.35,42.95,
2022-04-21,28.35,41.87,
2022-04-24,28.2,41.75,
2022-04-25,26.26,39.29,
2022-04-26,25.36,38.59,
2022-04-27,26.3,39.78,
2022-04-28,26.09,39.48,
2022-05-04,27.56,41.15,
2022-05-05,28.33,41.61,
2022-05-08,28.01,41.26,
2022-05-09,28.46,41.77,
2022-05-10,29.15,42.45,
2022-05-11,29.17,42.7,
2022-05-12,29.47,43.0,
2022-05-15,29.44,43.2,
2022-05-16,29.45,43.35,
2022-05-17,29.42,43.44,
2022-05-18,29.84,43.65,
2022-05-19,29.94,44.03,
2022-05-22,30.25,44.37,
2022-05-23,30.49,44.89,
2022-05-24,29.28,43.27,
2022-05-25,29.72,44.1,
2022-05-26,29.85,44.12,
2022-05-29,29.65,43.97,
2022-05-30,30.15,44.51,
2022-05-31,30.51,44.78,
2022-06-01,30.87,45.06,
2022-06-05,31.24,45.67,
2022-06-06,31.85,46.3,
2022-06-07,31.76,46.11,
2022-06-08,31.49,45.97,
2022-06-09,30.91,45.04,
2022-06-12,31.23,45.66,
2022-06-13,31.45,46.07,
2022-06-14,31.19,45.91,
2022-06-15,31.16,45.84,
2022-06-16,31.41,46.43,
2022-06-19,31.59,46.8,
2022-06-20,32.12,47.24,
2022-06-21,31.93,47.1,
2022-06-22,31.29,46.48,
2022-06-23,32.0,47.43,
2022-06-26,32.5,48.03,
2022-06-27,32.71,48.39,
2022-06-28,33.32,49.12,
2022-06-29,32.76,48.04,
2022-06-30,33.03,48.28,
2022-07-03,33.0,48.13,
2022-07-04,33.21,48.53,
2022-07-05,32.75,48.12,
2022-07-06,32.6,47.95,
2022-07-07,32.48,48.16,
2022-07-10,32.62,48.05,
2022-07-11,32.36,47.63,
2022-07-12,31.8,46.87,
2022-07-13,32.2,47.3,
2022-07-14,32.37,47.87,
2022-07-17,31.97,47.4,
2022-07-18,32.67,48.42,
2022-07-19,33.01,48.82,
2022-07-20,33.2,49.12,
2022-07-21,33.1,49.02,
2022-07-24,32.82,48.63,
2022-07-25,32.62,48.17,
2022-07-26,33.1,48.68,
2022-07-27,33.3,49.21,
2022-07-28,33.56,49.61,
2022-07-31,33.33,49.38,
2022-08-01,33.63,49.91,
2022-08-02,32.16,48.37,
2022-08-03,32.08,48.3,
2022-08-04,32.59,48.81,
2022-08-07,32.99,49.2,
2022-08-08,33.62,49.95,
2022-08-09,33.69,50.18,
2022-08-10,33.92,50.26,
2022-08-11,34.15,50.86,
2022-08-14,33.92,50.42,
2022-08-15,34.28,50.71,
2022-08-16,34.32,50.76,
2022-08-17,34.25,50.68,
2022-08-18,34.37,50.9,
2022-08-21,34.22,50.08,
2022-08-22,34.31,50.25,
2022-08-23,34.22,50.38,
2022-08-24,33.08,48.97,
2022-08-25,33.03,48.66,
2022-08-28,32.92,48.4,
2022-08-29,33.34,48.85,
2022-08-30,33.02,48.23,
2022-08-31,32.19,47.55,
2022-09-01,31.94,47.23,
2022-09-04,32.41,47.64,
2022-09-05,32.28,47.59,
2022-09-06,32.8,48.04,
2022-09-07,33.02,48.35,
2022-09-08,32.51,48.04,
2022-09-12,32.44,48.18,
2022-09-13,32.54,48.18,
2022-09-14,32.24,48.01,
2022-09-15,31.47,46.61,
2022-09-18,30.75,45.94,
2022-09-19,30.31,45.66,
2022-09-20,30.69,46.18,
2022-09-21,30.75,45.96,
2022-09-22,30.73,46.07,
2022-09-25,29.94,45.37,
2022-09-26,29.54,44.76,
2022-09-27,30.35,45.71,
2022-09-28,29.4,44.61,
2022-09-29,29.46,44.78,
2022-10-09,29.07,44.19,
2022-10-10,28.61,43.56,
2022-10-11,28.66,43.8,
2022-10-12,29.59,44.9,
2022-10-13,30.06,45.22,
2022-10-16,30.59,45.86,
2022-10-17,30.98,46.26,
2022-10-18,31.19,46.49,
2022-10-19,30.88,46.16,
2022-10-20,30.64,45.95,
2022-10-23,30.7,45.81,
2022-10-24,30.29,45.33,
2022-10-25,30.32,45.05,
2022-10-26,31.13,45.86,
2022-10-27,30.99,45.73,
2022-10-30,30.11,45.36,
2022-10-31,30.87,44.79,
2022-11-01,31.65,45.39,
2022-11-02,31.96,45.82,
2022-11-03,32.2,46.24,
2022-11-06,32.72,46.73,
2022-11-07,32.82,46.99,
2022-11-08,32.91,46.97,
2022-11-09,32.73,46.79,
2022-11-10,32.6,46.52,
2022-11-13,32.62,46.55,
2022-11-14,32.62,46.57,
2022-11-15,33.28,47.36,
2022-11-16,33.3,47.17,
2022-11-17,33.31,47.51,
2022-11-20,33.05,47.36,
2022-11-21,33.32,47.73,
2022-11-22,32.75,47.03,
2022-11-23,32.44,46.52,
2022-11-24,32.56,46.72,
2022-11-27,32.22,46.33,
2022-11-28,31.97,45.98,
2022-11-29,32.6,46.56,
2022-11-30,32.55,46.57,
2022-12-01,32.94,46.75,
2022-12-04,33.08,47.28,
2022-12-05,33.23,47.43,
2022-12-06,33.1,47.18,
2022-12-07,33.07,47.01,
2022-12-08,33.05,47.12,
2022-12-11,32.97,47.22,
2022-12-12,32.87,46.91,
2022-12-13,32.74,46.73,
2022-12-14,32.71,46.68,
2022-12-15,32.8,46.87,
2022-12-18,32.23,46.52,
2022-12-19,31.68,46.1,
2022-12-20,31.62,45.92,
2022-12-21,31.34,45.62,
2022-12-22,30.74,45.02,
2022-12-25,30.62,44.92,
2022-12-26,31.23,45.69,
